,age,title,sum,count
6011,50,"Island of Dr. Moreau, The (1996)",6,3
6049,50,Kicking and Screaming (1995),6,2
6087,50,Little Buddha (1993),6,2
6131,50,"Man in the Iron Mask, The (1998)",6,2
6133,50,Man of the Year (1995),6,2
6136,50,Manhattan Murder Mystery (1993),6,2
6180,50,Mortal Kombat: Annihilation (1997),6,2
6210,50,My Own Private Idaho (1991),6,2
6230,50,"Nightmare on Elm Street, A (1984)",6,3
6257,50,Only You (1994),6,2
6284,50,"Phantom, The (1996)",6,2
6303,50,"Portrait of a Lady, The (1996)",6,2
6358,50,"Rich Man's Wife, The (1996)",6,2
6373,50,Roommates (1995),6,2
6399,50,Set It Off (1996),6,2
6408,50,Shall We Dance? (1937),6,2
6494,50,"Sum of Us, The (1994)",6,2
6503,50,"Sword in the Stone, The (1963)",6,2
6504,50,Tales From the Crypt Presents: Demon Knight (1995),6,2
6507,50,"Tango Lesson, The (1997)",6,2
6555,50,Traveller (1997),6,2
6558,50,Trial and Error (1997),6,2
6563,50,Trust (1990),6,2
6589,50,Up in Smoke (1978),6,2
6602,50,Waiting to Exhale (1995),6,2
6607,50,"War Room, The (1993)",6,2
6616,50,What Happened Was... (1994),6,2
5478,50,Addicted to Love (1997),5,3
5512,50,Angel Baby (1995),5,1
5516,50,Anna Karenina (1997),5,1
5521,50,Aparajito (1956),5,1
5536,50,Audrey Rose (1977),5,1
5567,50,Before and After (1996),5,2
5648,50,Candyman (1992),5,3
5688,50,Clockers (1995),5,2
5695,50,Color of Night (1994),5,2
5709,50,"Corrina, Corrina (1994)",5,2
5710,50,Cosi (1996),5,1
5816,50,Faces (1968),5,2
5939,50,Half Baked (1998),5,1
5996,50,In the Bleak Midwinter (1995),5,1
6031,50,Joe's Apartment (1996),5,2
6050,50,"Kid in King Arthur's Court, A (1995)",5,2
6076,50,Late Bloomers (1996),5,1
6080,50,"Leading Man, The (1996)",5,1
6117,50,M. Butterfly (1993),5,2
6118,50,Ma vie en rose (My Life in Pink) (1997),5,1
6150,50,Maya Lin: A Strong Clear Vision (1994),5,1
6169,50,Mina Tannenbaum (1994),5,1
6220,50,"NeverEnding Story III, The (1994)",5,1
6229,50,"Nightmare Before Christmas, The (1993)",5,2
6244,50,Of Human Bondage (1934),5,2
6267,50,Paradise Lost: The Child Murders at Robin Hood Hills (1996),5,1
6273,50,Passion Fish (1992),5,2
6274,50,Pather Panchali (1955),5,1
6278,50,Penny Serenade (1941),5,2
6294,50,"Pillow Book, The (1995)",5,1
6326,50,"Queen Margot (Reine Margot, La) (1994)",5,2
6385,50,"Santa Clause, The (1994)",5,2
6390,50,Screamers (1995),5,2
6392,50,"Secret Agent, The (1996)",5,1
6437,50,So Dear to My Heart (1949),5,1
6452,50,"Specialist, The (1994)",5,2
6464,50,Star Kid (1997),5,1
6492,50,Sudden Death (1995),5,2
6515,50,That Old Feeling (1997),5,2
6518,50,They Made Me a Criminal (1939),5,1
6522,50,Things to Do in Denver when You're Dead (1995),5,2
6569,50,Twilight (1998),5,2
6598,50,"Visitors, The (Visiteurs, Les) (1993)",5,1
6644,50,Wonderland (1997),5,1
6645,50,"World of Apu, The (Apur Sansar) (1959)",5,1
5472,50,8 Seconds (1994),4,1
5473,50,A Chef in Love (1996),4,1
5479,50,"Adventures of Pinocchio, The (1996)",4,1
5503,50,American Dream (1990),4,1
5510,50,Anaconda (1997),4,2
5543,50,Bad Moon (1996),4,1
5574,50,Best Men (1997),4,1
5591,50,Bitter Sugar (Azucar Amargo) (1996),4,1
5598,50,Blood Beach (1981),4,1
5599,50,Blood For Dracula (Andy Warhol's Dracula) (1974),4,1
5621,50,"Brady Bunch Movie, The (1995)",4,1
5638,50,Brothers in Trouble (1995),4,1
5670,50,Children of the Revolution (1996),4,1
5703,50,"Convent, The (Convento, O) (1995)",4,1
5718,50,Crossfire (1947),4,1
5726,50,"Cérémonie, La (1995)",4,1
5731,50,Dangerous Minds (1995),4,1
5734,50,Dark City (1998),4,1
5749,50,Deep Rising (1998),4,1
5774,50,"Double vie de Véronique, La (Double Life of Veronique, The) (1991)",4,1
5780,50,Drop Dead Fred (1991),4,1
5825,50,Farinelli: il castrato (1994),4,1
5851,50,Flipper (1996),4,2
5874,50,Freeway (1996),4,1
5876,50,French Twist (Gazon maudit) (1995),4,1
5886,50,Funny Face (1957),4,1
5946,50,Hard Target (1993),4,1
5948,50,Harriet the Spy (1996),4,2
5950,50,"Haunted World of Edward D. Wood Jr., The (1995)",4,1
5958,50,Heidi Fleiss: Hollywood Madam (1995) ,4,2
5968,50,Home for the Holidays (1995),4,2
5975,50,Hot Shots! Part Deux (1993),4,1
5976,50,"Hour of the Pig, The (1993)",4,1
6006,50,Infinity (1996),4,1
6008,50,"Innocents, The (1961)",4,1
6032,50,"Journey of August King, The (1995)",4,1
6033,50,"Joy Luck Club, The (1993)",4,1
6046,50,Kama Sutra: A Tale of Love (1996),4,1
6048,50,Keys to Tulsa (1997),4,2
6070,50,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1995)",4,1
6071,50,Last Man Standing (1996),4,2
6088,50,Little Lord Fauntleroy (1936),4,1
6093,50,Live Nude Girls (1995),4,1
6110,50,Love and Death on Long Island (1997),4,1
6179,50,Mortal Kombat (1995),4,3
6221,50,"Newton Boys, The (1998)",4,2
6226,50,Night Flier (1997),4,1
6232,50,Nil By Mouth (1997),4,2
6233,50,Nine Months (1995),4,2
6283,50,Pete's Dragon (1977),4,1
6285,50,Phantoms (1998),4,1
6299,50,Pocahontas (1995),4,1
6404,50,Sgt. Bilko (1996),4,2
6414,50,She's the One (1996),4,1
6425,50,"Sixth Man, The (1997)",4,1
6430,50,"Slingshot, The (1993)",4,1
6444,50,Son in Law (1993),4,1
6449,50,"Spanish Prisoner, The (1997)",4,1
6453,50,Species (1995),4,1
6456,50,Speed 2: Cruise Control (1997),4,2
6459,50,Spirits of the Dead (Tre passi nel delirio) (1968),4,1
6488,50,Striptease (1996),4,3
6490,50,"Substance of Fire, The (1996)",4,1
6505,50,Tales from the Crypt Presents: Bordello of Blood (1996),4,2
6517,50,The Innocent (1994),4,1
6547,50,Tokyo Fist (1995),4,1
6566,50,Turbulence (1997),4,1
6579,50,Under Siege 2: Dark Territory (1995),4,1
6626,50,White Man's Burden (1995),4,1
6628,50,"Whole Wide World, The (1996)",4,1
5490,50,Alaska (1996),3,1
5498,50,All Over Me (1997),3,1
5517,50,Anne Frank Remembered (1995),3,1
5519,50,Another Stakeout (1993),3,1
5533,50,Assassins (1995),3,1
5544,50,"Ballad of Narayama, The (Narayama Bushiko) (1958)",3,1
5565,50,Bedknobs and Broomsticks (1971),3,1
5568,50,Before the Rain (Pred dozhdot) (1994),3,1
5570,50,"Believers, The (1987)",3,1
5581,50,"Big Green, The (1995)",3,1
5584,50,"Big One, The (1997)",3,1
5586,50,"Big Squeeze, The (1996)",3,1
5603,50,Blue in the Face (1995),3,1
5617,50,Boy's Life 2 (1997),3,1
5646,50,Canadian Bacon (1994),3,1
5653,50,Caro Diario (Dear Diary) (1994),3,1
5664,50,"Cement Garden, The (1993)",3,1
5694,50,"Collectionneuse, La (1967)",3,1
5702,50,"Contempt (Mépris, Le) (1963)",3,1
5717,50,Crooklyn (1994),3,1
5728,50,Dadetown (1995),3,1
5730,50,Dangerous Beauty (1998),3,1
5740,50,Dazed and Confused (1993),3,1
5741,50,Dead Man (1995),3,1
5745,50,Dear God (1996),3,1
5753,50,Denise Calls Up (1995),3,1
5775,50,Down by Law (1986),3,1
5788,50,Ed's Next Move (1996),3,1
5789,50,Eddie (1996),3,1
5791,50,"Eighth Day, The (1996)",3,1
5796,50,"Enfer, L' (1994)",3,1
5802,50,Escape to Witch Mountain (1975),3,1
5810,50,Excess Baggage (1997),3,1
5818,50,Fallen (1998),3,1
5832,50,Fear (1996),3,1
5835,50,Feast of July (1995),3,1
5836,50,Feeling Minnesota (1996),3,1
5837,50,Female Perversions (1996),3,1
5841,50,"Fille seule, La (A Single Girl) (1995)",3,1
5843,50,Fire on the Mountain (1996),3,1
5844,50,Firestorm (1998),3,1
5849,50,Fled (1996),3,1
5850,50,"Flintstones, The (1994)",3,1
5853,50,"Flower of My Secret, The (Flor de mi secreto, La) (1995)",3,1
5857,50,"Fog, The (1980)",3,1
5858,50,Fools Rush In (1997),3,2
5870,50,Foxfire (1996),3,1
5872,50,Free Willy (1993),3,1
5880,50,From Dusk Till Dawn (1996),3,1
5891,50,Gang Related (1997),3,1
5908,50,Girl 6 (1996),3,1
5909,50,Girls Town (1996),3,1
5913,50,Go Fish (1994),3,1
5930,50,Gridlock'd (1997),3,1
5932,50,Grosse Fatigue (1994),3,1
5936,50,Guantanamera (1994),3,1
5942,50,Hana-bi (1997),3,1
5943,50,Happy Gilmore (1996),3,1
5949,50,"Hate (Haine, La) (1995)",3,1
5962,50,Higher Learning (1995),3,1
5974,50,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",3,1
5985,50,I Can't Sleep (J'ai pas sommeil) (1994),3,1
5992,50,Ill Gotten Gains (1997),3,1
5995,50,In Love and War (1996),3,1
6007,50,"Inkwell, The (1994)",3,1
6014,50,It's My Party (1995),3,1
6022,50,Jason's Lyric (1994),3,1
6027,50,Jefferson in Paris (1995),3,1
6035,50,Judge Dredd (1995),3,2
6036,50,Judgment Night (1993),3,1
6056,50,King of the Hill (1993),3,1
6059,50,Kiss of Death (1995),3,1
6066,50,Ladybird Ladybird (1994),3,1
6068,50,Land and Freedom (Tierra y libertad) (1995),3,1
6073,50,"Last Supper, The (1995)",3,1
6091,50,"Little Princess, The (1939)",3,1
6107,50,"Love Bug, The (1969)",3,1
6109,50,Love Serenade (1996),3,1
6111,50,Love and Other Catastrophes (1996),3,1
6112,50,Love in the Afternoon (1957),3,1
6114,50,Lover's Knot (1996),3,1
6122,50,Made in America (1993),3,1
6124,50,Madonna: Truth or Dare (1991),3,1
6132,50,"Man of No Importance, A (1994)",3,1
6139,50,Margaret's Museum (1995),3,1
6151,50,"Maybe, Maybe Not (Bewegte Mann, Der) (1994)",3,1
6156,50,Men With Guns (1997),3,1
6199,50,Mute Witness (1994),3,1
6204,50,My Favorite Season (1993),3,1
6217,50,Nelly & Monsieur Arnaud (1995),3,1
6218,50,"Neon Bible, The (1995)",3,1
6224,50,Nico Icon (1995),3,1
6237,50,Normal Life (1996),3,1
6243,50,Nénette et Boni (1996),3,1
6247,50,Oliver & Company (1988),3,1
6265,50,Palookaville (1996),3,1
6292,50,Picture Bride (1995),3,1
6309,50,"Price Above Rubies, A (1998)",3,1
6314,50,Princess Caraboo (1994),3,1
6315,50,Prisoner of the Mountains (Kavkazsky Plennik) (1996),3,1
6319,50,"Program, The (1993)",3,1
6325,50,Purple Noon (1960),3,1
6329,50,"Quiet Room, The (1996)",3,1
6350,50,"Rendezvous in Paris (Rendez-vous de Paris, Les) (1995)",3,1
6357,50,Rhyme & Reason (1997),3,1
6364,50,"Road to Wellville, The (1994)",3,1
6386,50,"Savage Nights (Nuits fauves, Les) (1992)",3,1
6415,50,Shiloh (1997),3,1
6421,50,"Silence of the Palace, The (Saimt el Qusur) (1994)",3,1
6431,50,Sliver (1993),3,1
6438,50,So I Married an Axe Murderer (1993),3,1
6448,50,Space Jam (1996),3,1
6480,50,Stephen King's The Langoliers (1995),3,2
6482,50,"Story of Xinghua, The (1993)",3,1
6506,50,Tales from the Hood (1995),3,1
6510,50,Temptress Moon (Feng Yue) (1996),3,1
6519,50,"Thieves (Voleurs, Les) (1996)",3,1
6536,50,Timecop (1994),3,1
6545,50,To Live (Huozhe) (1994),3,1
6559,50,"Trigger Effect, The (1996)",3,1
6565,50,"Truth or Consequences, N.M. (1997)",3,1
6567,50,Twelfth Night (1996),3,1
6571,50,Two Friends (1986) ,3,1
6572,50,Two if by Sea (1996),3,1
6584,50,Unhook the Stars (1996),3,1
6586,50,Until the End of the World (Bis ans Ende der Welt) (1991),3,1
6605,50,Walking and Talking (1996),3,1
6610,50,"Wedding Gift, The (1994)",3,1
6620,50,When Night Is Falling (1995),3,1
6625,50,"White Balloon, The (1995)",3,1
6633,50,Wild Things (1998),3,1
6652,50,Á köldum klaka (Cold Fever) (1994),3,1
5497,50,All Dogs Go to Heaven 2 (1996),2,1
5502,50,"Amazing Panda Adventure, The (1995)",2,1
5526,50,"Apple Dumpling Gang, The (1975)",2,1
5546,50,Barb Wire (1996),2,1
5576,50,"Beverly Hillbillies, The (1993)",2,1
5580,50,"Big Blue, The (Grand bleu, Le) (1988)",2,1
5587,50,Bio-Dome (1996),2,1
5613,50,Booty Call (1997),2,1
5642,50,Burnt Offerings (1976),2,1
5655,50,Carried Away (1996),2,1
5681,50,City of Angels (1998),2,1
5698,50,Coneheads (1993),2,1
5712,50,"Cowboy Way, The (1994)",2,1
5727,50,D3: The Mighty Ducks (1996),2,1
5778,50,Dream Man (1995),2,1
5779,50,Dream With the Fishes (1997),2,1
5781,50,Drop Zone (1994),2,1
5803,50,Etz Hadomim Tafus (Under the Domin Tree) (1994),2,1
5808,50,Evil Dead II (1987),2,1
5830,50,Fathers' Day (1997),2,1
5831,50,Fausto (1993),2,1
5863,50,Foreign Student (1994),2,1
5869,50,"Fox and the Hound, The (1981)",2,1
5871,50,Frankie Starlight (1995),2,1
5921,50,Grace of My Heart (1996),2,1
5924,50,"Grass Harp, The (1995)",2,1
5937,50,Guilty as Sin (1993),2,1
5959,50,Hellraiser: Bloodline (1996),2,1
5964,50,Highlander III: The Sorcerer (1994),2,1
5977,50,"House of Yes, The (1997)",2,1
5999,50,In the Mouth of Madness (1995),2,1
6001,50,In the Realm of the Senses (Ai no corrida) (1976),2,1
6004,50,"Indian in the Cupboard, The (1995)",2,1
6025,50,Jaws 3-D (1983),2,1
6030,50,Jingle All the Way (1996),2,1
6040,50,Junior (1994),2,1
6052,50,Kids in the Hall: Brain Candy (1996),2,1
6072,50,Last Summer in the Hamptons (1995),2,1
6120,50,Mad Love (1995),2,1
6121,50,Madame Butterfly (1995),2,1
6159,50,Metisse (Café au Lait) (1993),2,1
6182,50,Mother Night (1996),2,1
6185,50,Mr. Jones (1993),2,1
6214,50,National Lampoon's Senior Trip (1995),2,1
6222,50,"Niagara, Niagara (1997)",2,1
6223,50,Nick of Time (1995),2,1
6258,50,Operation Dumbo Drop (1995),2,1
6262,50,Out to Sea (1997),2,1
6272,50,Party Girl (1995),2,1
6280,50,"Perez Family, The (1995)",2,1
6383,50,Safe Passage (1994),2,1
6419,50,Showgirls (1995),2,1
6442,50,Something to Talk About (1995),2,1
6502,50,Switchback (1997),2,1
6523,50,Thinner (1996),2,1
6534,50,Time Tracers (1995),2,1
6580,50,Underground (1995),2,1
6582,50,Unforgettable (1996),2,1
6591,50,Vampire in Brooklyn (1995),2,1
6612,50,Weekend at Bernie's (1989),2,1
6651,50,Zeus and Roxanne (1997),2,1
5469,50,3 Ninjas: High Noon At Mega Mountain (1998),1,1
5488,50,Akira (1988),1,1
5499,50,Alphaville (1965),1,1
5509,50,Amityville II: The Possession (1982),1,1
5553,50,Batman & Robin (1997),1,1
5577,50,Beverly Hills Ninja (1997),1,1
5607,50,Body Parts (1991),1,1
5669,50,Children of the Corn: The Gathering (1996),1,1
5699,50,Congo (1995),1,1
5770,50,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),1,1
5833,50,Fear of a Black Hat (1993),1,1
5859,50,For Richer or Poorer (1997),1,1
5907,50,Gilligan's Island: The Movie (1998),1,1
5940,50,Halloween: The Curse of Michael Myers (1995),1,1
5969,50,Homeward Bound II: Lost in San Francisco (1996),1,1
5973,50,"Horse Whisperer, The (1998)",1,1
5989,50,I.Q. (1994),1,1
5991,50,If Lucy Fell (1996),1,1
6043,50,Jury Duty (1995),1,1
6078,50,"Lawnmower Man, The (1992)",1,1
6099,50,Lord of Illusions (1995),1,1
6241,50,Now and Then (1995),1,1
6256,50,One Night Stand (1997),1,1
6286,50,Phat Beach (1996),1,1
6298,50,Playing God (1997),1,1
6300,50,Police Story 4: Project S (Chao ji ji hua) (1993),1,1
6489,50,"Stupids, The (1996)",1,1
6493,50,Sudden Manhattan (1996),1,1
6615,50,Wes Craven's New Nightmare (1994),1,1
4538,40,"English Patient, The (1996)",378,104
5264,40,Star Wars (1977),375,90
4568,40,Fargo (1996),365,85
4439,40,Contact (1997),348,90
4656,40,"Godfather, The (1972)",334,85
5137,40,Return of the Jedi (1983),292,73
4195,40,Air Force One (1997),288,81
5113,40,Raiders of the Lost Ark (1981),288,69
5339,40,Titanic (1997),263,66
5356,40,Toy Story (1995),259,70
5209,40,"Silence of the Lambs, The (1991)",248,60
4758,40,Independence Day (ID4) (1996),238,64
4343,40,"Boot, Das (1981)",234,56
4627,40,"Full Monty, The (1997)",234,63
5028,40,One Flew Over the Cuckoo's Nest (1975),226,55
4376,40,Butch Cassidy and the Sundance Kid (1969),225,54
4260,40,Back to the Future (1985),222,55
4392,40,Casablanca (1942),222,49
5172,40,Schindler's List (1993),216,48
4480,40,Dead Man Walking (1995),214,57
4825,40,L.A. Confidential (1997),211,50
4668,40,"Graduate, The (1967)",210,51
4845,40,Liar Liar (1997),210,72
4528,40,E.T. the Extra-Terrestrial (1982),208,50
4535,40,"Empire Strikes Back, The (1980)",205,50
4210,40,Amadeus (1984),200,49
4761,40,Indiana Jones and the Last Crusade (1989),199,50
5449,40,"Wizard of Oz, The (1939)",196,44
5183,40,Sense and Sensibility (1995),194,50
5271,40,"Sting, The (1973)",191,48
5371,40,Twelve Monkeys (1995),190,52
4772,40,It's a Wonderful Life (1946),188,44
5260,40,Star Trek: First Contact (1996),188,50
5344,40,To Kill a Mockingbird (1962),188,42
4362,40,"Bridge on the River Kwai, The (1957)",186,44
4957,40,Mr. Holland's Opus (1995),186,48
4234,40,Annie Hall (1977),185,46
5102,40,Pulp Fiction (1994),185,47
4408,40,Chasing Amy (1997),184,47
4787,40,Jerry Maguire (1996),184,54
4841,40,Leaving Las Vegas (1995),182,51
4682,40,Groundhog Day (1993),181,47
5152,40,"Rock, The (1996)",180,49
4886,40,M*A*S*H (1970),178,45
4608,40,Forrest Gump (1994),177,46
4174,40,2001: A Space Odyssey (1968),176,43
4625,40,"Fugitive, The (1993)",176,42
4898,40,"Maltese Falcon, The (1941)",176,42
4467,40,Dances with Wolves (1990),175,43
4928,40,Men in Black (1997),174,48
4945,40,Mission: Impossible (1996),174,52
5081,40,"Postino, Il (1994)",174,47
4240,40,Apollo 13 (1995),172,45
4657,40,"Godfather: Part II, The (1974)",172,44
5174,40,Scream (1996),172,62
4442,40,Cool Hand Luke (1967),170,43
4334,40,"Blues Brothers, The (1980)",167,44
4416,40,Citizen Kane (1941),167,39
5374,40,Twister (1996),167,48
4839,40,Lawrence of Arabia (1962),165,39
4470,40,Dante's Peak (1997),163,53
5308,40,"Terminator, The (1984)",163,41
4191,40,"African Queen, The (1951)",162,37
4865,40,Lone Star (1996),162,39
5101,40,Psycho (1960),162,38
5200,40,"Shawshank Redemption, The (1994)",162,37
4203,40,Alien (1979),161,42
5091,40,"Princess Bride, The (1987)",159,41
4355,40,Braveheart (1995),158,39
5169,40,"Saint, The (1997)",157,51
4633,40,Gandhi (1982),156,39
5441,40,Willy Wonka and the Chocolate Factory (1971),156,51
5122,40,Rear Window (1954),155,36
4313,40,"Birdcage, The (1996)",154,44
4517,40,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),154,35
5063,40,Phenomenon (1996),154,42
5424,40,When Harry Met Sally... (1989),153,40
4598,40,Fly Away Home (1996),151,40
4664,40,Good Will Hunting (1997),150,37
4438,40,Conspiracy Theory (1997),149,43
4781,40,Jaws (1975),149,40
5382,40,Ulee's Gold (1997),149,41
4239,40,Apocalypse Now (1979),148,40
4481,40,Dead Poets Society (1989),148,38
4590,40,"Fish Called Wanda, A (1988)",147,40
4737,40,"Hunt for Red October, The (1990)",147,38
4309,40,Big Night (1996),146,37
4950,40,Monty Python and the Holy Grail (1974),145,39
5011,40,North by Northwest (1959),145,34
5401,40,Vertigo (1958),145,33
4632,40,"Game, The (1997)",143,40
4662,40,Gone with the Wind (1939),142,36
4244,40,Apt Pupil (1998),141,34
4319,40,Blade Runner (1982),141,34
4969,40,Murder at 1600 (1997),140,45
5118,40,Ransom (1996),140,37
4410,40,Chinatown (1974),139,33
5052,40,Patton (1970),139,37
5307,40,Terminator 2: Judgment Day (1991),139,33
5458,40,Young Frankenstein (1974),139,35
4800,40,Jurassic Park (1993),136,35
4206,40,Aliens (1986),134,38
4257,40,Babe (1995),134,33
5235,40,"Sound of Music, The (1965)",134,35
5396,40,"Usual Suspects, The (1995)",134,30
4676,40,"Great Escape, The (1963)",131,33
5181,40,Secrets & Lies (1996),131,32
4496,40,"Devil's Advocate, The (1997)",129,37
5143,40,"Right Stuff, The (1983)",129,33
5252,40,Stand by Me (1986),129,31
5304,40,Taxi Driver (1976),128,32
4548,40,Everyone Says I Love You (1996),126,38
5216,40,Sleepless in Seattle (1993),126,34
4294,40,Being There (1979),125,31
5116,40,Raising Arizona (1987),125,32
4449,40,Courage Under Fire (1996),124,35
4850,40,"Lion King, The (1994)",124,33
4550,40,Evita (1996),123,45
4340,40,Bonnie and Clyde (1967),121,33
5359,40,"Treasure of the Sierra Madre, The (1948)",121,28
4217,40,Amistad (1997),120,31
4581,40,Field of Dreams (1989),120,30
4748,40,In & Out (1997),120,38
5367,40,"Truth About Cats & Dogs, The (1996)",120,36
4915,40,Mary Poppins (1964),118,32
4534,40,Emma (1996),117,31
4637,40,Gattaca (1997),117,35
4432,40,Cold Comfort Farm (1995),116,30
4894,40,"Magnificent Seven, The (1954)",116,29
4937,40,Mighty Aphrodite (1995),115,34
5210,40,Singin' in the Rain (1952),115,28
4500,40,Die Hard (1988),114,30
5187,40,Seven Years in Tibet (1997),114,33
4428,40,"Clockwork Orange, A (1971)",112,31
5357,40,Trainspotting (1996),112,33
5406,40,Volcano (1997),112,39
4497,40,"Devil's Own, The (1997)",111,35
4611,40,Four Weddings and a Funeral (1994),111,32
5167,40,Sabrina (1995),111,32
5229,40,Some Like It Hot (1959),111,28
4976,40,My Fair Lady (1964),110,29
5263,40,Star Trek: The Wrath of Khan (1982),110,29
5334,40,"Time to Kill, A (1996)",110,30
4961,40,"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)",109,29
5160,40,Rosewood (1997),109,28
4286,40,Beauty and the Beast (1991),108,29
4297,40,Ben-Hur (1959),108,29
4523,40,Duck Soup (1933),108,25
5242,40,Speed (1994),108,28
4630,40,G.I. Jane (1997),107,33
4814,40,"Killing Fields, The (1984)",106,26
4849,40,Like Water For Chocolate (Como agua para chocolate) (1992),106,26
5089,40,Primal Fear (1996),106,32
4665,40,"Good, The Bad and The Ugly, The (1966)",105,27
4365,40,Broken Arrow (1996),104,34
4565,40,Fantasia (1940),104,26
5157,40,"Room with a View, A (1986)",104,25
4488,40,"Deer Hunter, The (1978)",103,27
4666,40,GoodFellas (1990),103,27
4906,40,"Manchurian Candidate, The (1962)",103,24
4654,40,Glory (1989),102,25
4769,40,It Happened One Night (1934),102,25
4249,40,Arsenic and Old Lace (1944),101,26
4954,40,Mother (1996),101,33
4694,40,Harold and Maude (1971),100,26
4962,40,Mrs. Doubtfire (1993),100,27
5364,40,True Lies (1994),100,27
4213,40,"American President, The (1995)",99,26
5109,40,Quiz Show (1994),99,27
